,junction_id,junction_type,x,y,z,isRoundabout,trafficlight_count,avg_lane_speed,lane_speeds_std_deviation,avg_lane_length,lane_length_standard_deviation,edge_types,edge_prioities,number_of_lanes,intl_avg_lane_speed,intl_lane_speeds_std_deviation,intl_avg_lane_length,intl_lane_length_standard_deviation,intl_edge_types,intl_edge_prioities,intl_number_of_lanes,clusters_maxabs_3dimensions,clusters_combined_3dimensions
103,-21042,traffic_light,6942.43,6902.61,,False,"[16, '-21042', [['--30528#5', '-31648#0', '-21042', 'r', 'o'], ['--30528#5', '--30528#4', '-21042', 's', 'o'], ['--30528#5', '--30528#4', '-21042', 's', 'o'], ['--30528#5', '--30528#4', '-21042', 's', 'o'], ['--30528#5', '--32750#12', '-21042', 'l', 'o'], ['--31648#0', '--30528#4', '-21042', 'r', 'o'], ['--31648#0', '--32750#12', '-21042', 's', 'o'], ['--31648#0', '-30528#5', '-21042', 'l', 'o'], ['-30528#4', '--32750#12', '-21042', 'r', 'o'], ['-30528#4', '-30528#5', '-21042', 's', 'o'], ['-30528#4', '-30528#5', '-21042', 's', 'o'], ['-30528#4', '-30528#5', '-21042', 's', 'o'], ['-30528#4', '-31648#0', '-21042', 'l', 'o'], ['-32750#12', '-30528#5', '-21042', 'r', 'o'], ['-32750#12', '-31648#0', '-21042', 's', 'o'], ['-32750#12', '--30528#4', '-21042', 'l', 'o']]]",13.890000000000002,1.7763568394002505e-15,99.22363636363636,49.8904720859472,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.454545454545455,11,13.89,0.0,16.5775,7.17714993921682,,-1,16,1,1
104,-21044,traffic_light,7532.56,9114.03,,False,"[11, '-21044', [['--30334#0', '-30648#11', '-21044', 'r', 'o'], ['--30334#0', '--30648#10', '-21044', 'l', 'o'], ['--30334#0', '--30648#10', '-21044', 'l', 'o'], ['--30648#11', '--30648#10', '-21044', 's', 'o'], ['--30648#11', '--30648#10', '-21044', 's', 'o'], ['--30648#11', '--30648#10', '-21044', 's', 'o'], ['--30648#11', '-30334#0', '-21044', 'l', 'o'], ['-30648#10', '-30334#0', '-21044', 'r', 'o'], ['-30648#10', '-30648#11', '-21044', 's', 'o'], ['-30648#10', '-30648#11', '-21044', 's', 'o'], ['-30648#10', '-30648#11', '-21044', 's', 'o']]]",13.89,0.0,163.85285714285712,77.73632662758781,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.296363636363637,3.55659252842143,,-1,11,1,1
105,-21152,traffic_light,7684.94,6121.15,,False,"[14, '-21152', [['--32468#2', '--32964#8', '-21152', 'r', 'o'], ['--32468#2', '--32468#1', '-21152', 's', 'o'], ['--32468#2', '--32468#1', '-21152', 's', 'o'], ['--32468#2', '-32964#9', '-21152', 'l', 'o'], ['--32964#9', '-32468#2', '-21152', 'r', 'o'], ['--32964#9', '--32964#8', '-21152', 's', 'o'], ['--32964#9', '--32468#1', '-21152', 'l', 'o'], ['-32468#1', '-32964#9', '-21152', 'r', 'o'], ['-32468#1', '-32468#2', '-21152', 's', 'o'], ['-32468#1', '-32468#2', '-21152', 's', 'o'], ['-32468#1', '--32964#8', '-21152', 'l', 'o'], ['-32964#8', '--32468#1', '-21152', 'r', 'o'], ['-32964#8', '-32964#9', '-21152', 's', 'o'], ['-32964#8', '-32468#2', '-21152', 'l', 'o']]]",15.28,1.3900000000000006,83.1425,22.813009857316064,"['highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary', 'highway.secondary', 'highway.secondary', 'highway.tertiary', 'highway.tertiary']",6.5,8,15.47857142857143,0.888038425349917,11.964285714285712,4.868243617401181,,-1,14,0,1
106,-21184,traffic_light,7393.51,5652.29,,False,"[10, 'joinedS_1', [['--30528#19', '--30528#18', 'joinedS_1', 's', 'o'], ['--30528#19', '--30528#18', 'joinedS_1', 's', 'o'], ['--30528#19', '--30528#18', 'joinedS_1', 's', 'o'], ['-30528#17', '--32802#1', 'joinedS_1', 'r', 'o'], ['-30528#17', '-30528#18', 'joinedS_1', 's', 'o'], ['-30528#17', '-30528#18', 'joinedS_1', 's', 'o'], ['-30528#17', '-30528#18', 'joinedS_1', 's', 'o'], ['-32802#1', '-30528#18', 'joinedS_1', 'r', 'o'], ['-32802#1', '--30528#17', 'joinedS_1', 'l', 'o'], ['-32802#1', '--30528#17', 'joinedS_1', 'l', 'o']]]",13.89,0.0,49.91571428571429,46.44910420699902,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.420909090909092,3.8467115933800686,,-1,11,1,1
107,-22198,traffic_light,7993.0,4468.01,,False,"[16, '-22198', [['--30528#32', '--31356', '-22198', 'r', 'o'], ['--30528#32', '--30528#31', '-22198', 's', 'o'], ['--30528#32', '--30528#31', '-22198', 's', 'o'], ['--30528#32', '--30528#31', '-22198', 's', 'o'], ['--30528#32', '--30496#5', '-22198', 'l', 'o'], ['-30496#5', '-30528#32', '-22198', 'r', 'o'], ['-30496#5', '--31356', '-22198', 's', 'o'], ['-30496#5', '--30528#31', '-22198', 'l', 'o'], ['-30528#31', '--30496#5', '-22198', 'r', 'o'], ['-30528#31', '-30528#32', '-22198', 's', 'o'], ['-30528#31', '-30528#32', '-22198', 's', 'o'], ['-30528#31', '-30528#32', '-22198', 's', 'o'], ['-30528#31', '--31356', '-22198', 'l', 'o'], ['-31356', '--30528#31', '-22198', 'r', 'o'], ['-31356', '--30496#5', '-22198', 's', 'o'], ['-31356', '-30528#32', '-22198', 'l', 'o']]]",13.89,0.0,94.12555555555556,42.38877920475107,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary']",7.777777777777778,9,13.89,0.0,13.40375,5.294607958810548,,-1,16,1,1
108,-22674,traffic_light,7311.49,10597.58,,False,"[11, '-22674', [['--30636', '--30648#3', '-22674', 'r', 'o'], ['--30636', '-30648#4', '-22674', 'l', 'o'], ['--30636', '-30648#4', '-22674', 'l', 'o'], ['--30648#4', '-31324', '-22674', 'r', 'o'], ['--30648#4', '--30648#3', '-22674', 's', 'o'], ['--30648#4', '--30648#3', '-22674', 's', 'o'], ['--30648#4', '--30648#3', '-22674', 's', 'o'], ['-30648#3', '-30648#4', '-22674', 's', 'o'], ['-30648#3', '-30648#4', '-22674', 's', 'o'], ['-30648#3', '-30648#4', '-22674', 's', 'o'], ['-30648#3', '-31324', '-22674', 'l', 'o']]]",13.89,0.0,222.5685714285714,66.43475068034185,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,11.227272727272728,4.507085514466166,,-1,11,1,1
109,-22698,traffic_light,1865.53,6084.01,,False,"[11, '-22698', [['--30336#1', '--30358#18', '-22698', 'r', 'o'], ['--30336#1', '--30336#0', '-22698', 's', 'o'], ['--30336#1', '--30336#0', '-22698', 's', 'o'], ['--30336#1', '--30336#0', '-22698', 's', 'o'], ['-30336#0', '-30336#1', '-22698', 's', 'o'], ['-30336#0', '-30336#1', '-22698', 's', 'o'], ['-30336#0', '-30336#1', '-22698', 's', 'o'], ['-30336#0', '--30358#18', '-22698', 'l', 'o'], ['-30358#18', '--30336#0', '-22698', 'r', 'o'], ['-30358#18', '-30336#1', '-22698', 'l', 'o'], ['-30358#18', '-30336#1', '-22698', 'l', 'o']]]",16.67,0.0,522.5762500000001,235.67031982928503,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.5,8,16.670000000000005,3.552713678800501e-15,15.241818181818182,4.323668093774541,,-1,11,0,1
110,-22774,traffic_light,7089.53,6786.82,,False,"[6, '-22774', [['--32924#3', '--32924#2', '-22774', 's', 'o'], ['--32924#3', '--32924#2', '-22774', 's', 'o'], ['--32924#3', '--32924#2', '-22774', 's', 'o'], ['-32924#2', '-32924#3', '-22774', 's', 'o'], ['-32924#2', '-32924#3', '-22774', 's', 'o'], ['-32924#2', '-32924#3', '-22774', 's', 'o']]]",13.89,0.0,51.515000000000015,47.045,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,6,13.89,0.0,0.0999999999999999,1.3877787807814457e-17,,-1,6,1,1
111,-22882,traffic_light,7424.91,5728.75,,False,"[11, '-22882', [['--30528#17', '--30528#16', '-22882', 's', 'o'], ['--30528#17', '--30528#16', '-22882', 's', 'o'], ['--30528#17', '--30528#16', '-22882', 's', 'o'], ['--30528#17', '-31468#0', '-22882', 'l', 'o'], ['--31468#0', '-30528#17', '-22882', 'r', 'o'], ['--31468#0', '--30528#16', '-22882', 'l', 'o'], ['--31468#0', '--30528#16', '-22882', 'l', 'o'], ['-30528#16', '-31468#0', '-22882', 'r', 'o'], ['-30528#16', '-30528#17', '-22882', 's', 'o'], ['-30528#16', '-30528#17', '-22882', 's', 'o'], ['-30528#16', '-30528#17', '-22882', 's', 'o']]]",13.89,0.0,113.36142857142852,35.33844665863085,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,11.659090909090908,4.171200948812213,,-1,11,1,1
112,-23354,traffic_light,8571.08,8523.04,,False,"[6, '-23354', [['--31070#7', '-32864#0', '-23354', 'r', 'o'], ['--31070#7', '--31070#6', '-23354', 's', 'o'], ['--31070#7', '--31070#6', '-23354', 's', 'o'], ['-31070#6', '-31070#7', '-23354', 's', 'o'], ['-31070#6', '-31070#7', '-23354', 's', 'o'], ['-31070#6', '-32864#0', '-23354', 'l', 'o']]]",13.89,0.0,233.585,39.18499999999999,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,4,13.89,0.0,9.29,1.913234608370512,,-1,6,1,1
113,-23388,traffic_light,4434.86,3420.24,,False,"[8, '-23388', [['--31966#0', '--32866#0', '-23388', 'r', 'o'], ['--31966#0', '--32866#0', '-23388', 'r', 'o'], ['--31966#0', '-32866#1', '-23388', 'l', 'o'], ['--32866#1', '-31966#0', '-23388', 'r', 'o'], ['--32866#1', '--32866#0', '-23388', 's', 'o'], ['-32866#0', '-32866#1', '-23388', 's', 'o'], ['-32866#0', '-31966#0', '-23388', 'l', 'o'], ['-32866#0', '-31966#0', '-23388', 'l', 'o']]]",16.67,0.0,571.5166666666668,229.2153632624907,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,6,16.67,0.0,11.6575,4.095713460436412,,-1,8,0,1
114,-23604,traffic_light,1328.74,7437.13,,False,"[14, '-23604', [['--30358#8', '--32234#2', '-23604', 'r', 'o'], ['--30358#8', '--30358#7', '-23604', 's', 'o'], ['--30358#8', '--30358#7', '-23604', 's', 'o'], ['--30358#8', '-31396', '-23604', 'l', 'o'], ['--31396', '-30358#8', '-23604', 'r', 'o'], ['--31396', '--32234#2', '-23604', 's', 'o'], ['--31396', '--30358#7', '-23604', 'l', 'o'], ['-30358#7', '-31396', '-23604', 'r', 'o'], ['-30358#7', '-30358#8', '-23604', 's', 'o'], ['-30358#7', '-30358#8', '-23604', 's', 'o'], ['-30358#7', '--32234#2', '-23604', 'l', 'o'], ['-32234#2', '--30358#7', '-23604', 'r', 'o'], ['-32234#2', '-31396', '-23604', 's', 'o'], ['-32234#2', '-30358#8', '-23604', 'l', 'o']]]",15.743333333333334,1.3105045677990688,78.14833333333334,25.92358669671738,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.0,6,15.47857142857143,0.888038425349917,12.19857142857143,4.334088892790762,,-1,14,0,1
115,-24224,traffic_light,5217.97,6441.36,,False,"[11, '-24224', [['--31458#0', '--31496#11', '-24224', 'r', 'o'], ['--31458#0', '-31496#12', '-24224', 'l', 'o'], ['--31458#0', '-31496#12', '-24224', 'l', 'o'], ['--31496#12', '-31458#0', '-24224', 'r', 'o'], ['--31496#12', '--31496#11', '-24224', 's', 'o'], ['--31496#12', '--31496#11', '-24224', 's', 'o'], ['--31496#12', '--31496#11', '-24224', 's', 'o'], ['-31496#11', '-31496#12', '-24224', 's', 'o'], ['-31496#11', '-31496#12', '-24224', 's', 'o'], ['-31496#11', '-31496#12', '-24224', 's', 'o'], ['-31496#11', '-31458#0', '-24224', 'l', 'o']]]",13.89,0.0,96.02857142857142,43.460720337390846,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,10.415454545454546,3.943003847175776,,-1,11,1,1
116,-24492,traffic_light,6752.59,7957.78,,False,"[6, '-24492', [['--31752', '-32500', '-24492', 'r', 'o'], ['--31752', '--31330', '-24492', 'l', 'o'], ['--32500', '--31330', '-24492', 's', 'o'], ['--32500', '-31752', '-24492', 'l', 'o'], ['-31330', '-31752', '-24492', 'r', 'o'], ['-31330', '-32500', '-24492', 's', 'o']]]",13.89,0.0,153.67666666666665,52.858786928528325,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,13.89,0.0,7.726666666666667,2.5066289890785374,,-1,6,1,1
117,-24852,traffic_light,6946.2,7210.95,,False,"[15, '-24852', [['--30528#3', '-32164', '-24852', 'r', 'o'], ['--30528#3', '--30528#2', '-24852', 's', 'o'], ['--30528#3', '--30528#2', '-24852', 's', 'o'], ['--30528#3', '--31556', '-24852', 'l', 'o'], ['--30528#3', '--31556', '-24852', 'l', 'o'], ['--32164', '--30528#2', '-24852', 'r', 'o'], ['--32164', '--31556', '-24852', 's', 'o'], ['--32164', '-30528#3', '-24852', 'l', 'o'], ['-30528#2', '--31556', '-24852', 'r', 'o'], ['-30528#2', '-30528#3', '-24852', 's', 'o'], ['-30528#2', '-30528#3', '-24852', 's', 'o'], ['-30528#2', '-32164', '-24852', 'l', 'o'], ['-31556', '-30528#3', '-24852', 'r', 'o'], ['-31556', '-32164', '-24852', 's', 'o'], ['-31556', '--30528#2', '-24852', 'l', 'o']]]",14.507777777777775,1.1557563928035068,89.67222222222223,29.31455678508841,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.secondary', 'highway.secondary']",8.0,9,14.538666666666668,0.6934538356821033,12.357333333333337,5.587156064482976,,-1,15,0,2
118,-24892,traffic_light,6124.36,6571.49,,False,"[16, '-24892', [['--32818#0', '-32924#14', '-24892', 'r', 'o'], ['--32818#0', '--30770#3', '-24892', 's', 'o'], ['--32818#0', '--32924#13', '-24892', 'l', 'o'], ['--32924#14', '--30770#3', '-24892', 'r', 'o'], ['--32924#14', '--32924#13', '-24892', 's', 'o'], ['--32924#14', '--32924#13', '-24892', 's', 'o'], ['--32924#14', '--32924#13', '-24892', 's', 'o'], ['--32924#14', '-32818#0', '-24892', 'l', 'o'], ['-30770#3', '--32924#13', '-24892', 'r', 'o'], ['-30770#3', '-32818#0', '-24892', 's', 'o'], ['-30770#3', '-32924#14', '-24892', 'l', 'o'], ['-32924#13', '-32818#0', '-24892', 'r', 'o'], ['-32924#13', '-32924#14', '-24892', 's', 'o'], ['-32924#13', '-32924#14', '-24892', 's', 'o'], ['-32924#13', '-32924#14', '-24892', 's', 'o'], ['-32924#13', '--30770#3', '-24892', 'l', 'o']]]",13.89,0.0,126.62625,64.04707056874264,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.75,8,13.89,0.0,10.015625,5.371206764720103,,-1,16,1,1
119,-24942,traffic_light,7229.85,10938.21,,False,"[11, '-24942', [['--30648#1', '--30648#0', '-24942', 's', 'o'], ['--30648#1', '--30648#0', '-24942', 's', 'o'], ['--30648#1', '--30648#0', '-24942', 's', 'o'], ['--30648#1', '--31830', '-24942', 'l', 'o'], ['-30648#0', '--31830', '-24942', 'r', 'o'], ['-30648#0', '-30648#1', '-24942', 's', 'o'], ['-30648#0', '-30648#1', '-24942', 's', 'o'], ['-30648#0', '-30648#1', '-24942', 's', 'o'], ['-31830', '-30648#1', '-24942', 'r', 'o'], ['-31830', '--30648#0', '-24942', 'l', 'o'], ['-31830', '--30648#0', '-24942', 'l', 'o']]]",13.89,0.0,160.69285714285715,102.73044863890658,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,13.006363636363636,6.699735778680546,,-1,11,1,1
120,-25286,traffic_light,2721.38,6009.83,,False,"[16, '-25286', [['--30316', '--31496#0', '-25286', 'r', 'o'], ['--30316', '--31676#2', '-25286', 's', 'o'], ['--30316', '-31496#1', '-25286', 'l', 'o'], ['--31496#1', '-30316', '-25286', 'r', 'o'], ['--31496#1', '--31496#0', '-25286', 's', 'o'], ['--31496#1', '--31496#0', '-25286', 's', 'o'], ['--31496#1', '--31496#0', '-25286', 's', 'o'], ['--31496#1', '--31676#2', '-25286', 'l', 'o'], ['-31496#0', '--31676#2', '-25286', 'r', 'o'], ['-31496#0', '-31496#1', '-25286', 's', 'o'], ['-31496#0', '-31496#1', '-25286', 's', 'o'], ['-31496#0', '-31496#1', '-25286', 's', 'o'], ['-31496#0', '-30316', '-25286', 'l', 'o'], ['-31676#2', '-31496#1', '-25286', 'r', 'o'], ['-31676#2', '-30316', '-25286', 's', 'o'], ['-31676#2', '--31496#0', '-25286', 'l', 'o']]]",13.89,0.0,707.625,381.3983912197323,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.75,8,13.89,0.0,12.2825,5.556272918962854,,-1,16,1,1
121,-2540,traffic_light,5434.85,1564.38,,False,"[8, '-2540', [['--31452#1', '--30762#1', '-2540', 'r', 'o'], ['--31452#1', '--31452#0', '-2540', 's', 'o'], ['--31452#1', '--31452#0', '-2540', 's', 'o'], ['-30762#1', '--31452#0', '-2540', 'r', 'o'], ['-30762#1', '-31452#1', '-2540', 'l', 'o'], ['-31452#0', '-31452#1', '-2540', 's', 'o'], ['-31452#0', '-31452#1', '-2540', 's', 'o'], ['-31452#0', '--30762#1', '-2540', 'l', 'o']]]",16.67,0.0,906.3933333333332,631.3857918543587,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary']",7.0,6,16.67,0.0,13.075,4.650556418322436,,-1,8,0,1
122,-25450,traffic_light,7941.75,4621.38,,False,"[16, '-25450', [['--30528#31', '-32638#0', '-25450', 's', 'o'], ['--30528#31', '--30528#30', '-25450', 's', 'o'], ['--30528#31', '--30528#30', '-25450', 's', 'o'], ['--30528#31', '--30528#30', '-25450', 's', 'o'], ['--30528#31', '-31888#0', '-25450', 'l', 'o'], ['--31888#0', '-30528#31', '-25450', 'r', 'o'], ['--31888#0', '-32638#0', '-25450', 'L', 'o'], ['--31888#0', '--30528#30', '-25450', 'l', 'o'], ['--32638#0', '--30528#30', '-25450', 'r', 'o'], ['--32638#0', '-31888#0', '-25450', 'R', 'o'], ['--32638#0', '-30528#31', '-25450', 's', 'o'], ['-30528#30', '-31888#0', '-25450', 'r', 'o'], ['-30528#30', '-30528#31', '-25450', 's', 'o'], ['-30528#30', '-30528#31', '-25450', 's', 'o'], ['-30528#30', '-30528#31', '-25450', 's', 'o'], ['-30528#30', '-32638#0', '-25450', 'l', 'o']]]",13.89,0.0,140.98444444444445,25.409332542334,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary']",7.777777777777778,9,13.89,0.0,22.54125,7.850233973423977,,-1,16,1,1
123,-26152,traffic_light,9972.98,8906.89,,False,"[18, '-26152', [['--30536', '--32278#3', '-26152', 'r', 'o'], ['--30536', '--32158', '-26152', 's', 'o'], ['--30536', '-32278#4', '-26152', 'l', 'o'], ['--32278#4', '-30738', '-26152', 'r', 'o'], ['--32278#4', '--32278#3', '-26152', 's', 'o'], ['--32278#4', '--32278#3', '-26152', 's', 'o'], ['--32278#4', '--32278#3', '-26152', 's', 'o'], ['--32278#4', '--32278#3', '-26152', 's', 'o'], ['--32278#4', '--32158', '-26152', 'l', 'o'], ['-32158', '-32278#4', '-26152', 'r', 'o'], ['-32158', '-30738', '-26152', 's', 'o'], ['-32158', '--32278#3', '-26152', 'l', 'o'], ['-32278#3', '--32158', '-26152', 'r', 'o'], ['-32278#3', '-32278#4', '-26152', 's', 'o'], ['-32278#3', '-32278#4', '-26152', 's', 'o'], ['-32278#3', '-32278#4', '-26152', 's', 'o'], ['-32278#3', '-32278#4', '-26152', 's', 'o'], ['-32278#3', '-30738', '-26152', 'l', 'o']]]",13.89,0.0,252.96833333333333,200.77530744729427,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary']",8.0,12,13.89,1.7763568394002505e-15,18.212777777777777,7.190699089453106,,-1,18,1,1
124,-26466,traffic_light,9185.04,2621.71,,False,"[11, '-26466', [['--30528#46', '-31636#0', '-26466', 'r', 'o'], ['--30528#46', '--30528#45', '-26466', 's', 'o'], ['--30528#46', '--30528#45', '-26466', 's', 'o'], ['--30528#46', '--30528#45', '-26466', 's', 'o'], ['--31636#0', '--30528#45', '-26466', 'r', 'o'], ['--31636#0', '-30528#46', '-26466', 'l', 'o'], ['--31636#0', '-30528#46', '-26466', 'l', 'o'], ['-30528#45', '-30528#46', '-26466', 's', 'o'], ['-30528#45', '-30528#46', '-26466', 's', 'o'], ['-30528#45', '-30528#46', '-26466', 's', 'o'], ['-30528#45', '-31636#0', '-26466', 'l', 'o']]]",14.585,1.2037753112603702,140.465,46.49402058329651,"['highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.5,8,14.52181818181818,0.6921221408474365,14.284545454545452,4.743890546867746,,-1,11,0,1
125,-26640,traffic_light,4883.79,6406.06,,False,"[16, '-26640', [['--31496#10', '--32776#8', '-26640', 'r', 'o'], ['--31496#10', '--31496#9', '-26640', 's', 'o'], ['--31496#10', '--31496#9', '-26640', 's', 'o'], ['--31496#10', '--31496#9', '-26640', 's', 'o'], ['--31496#10', '-32776#9', '-26640', 'l', 'o'], ['--32776#9', '-31496#10', '-26640', 'r', 'o'], ['--32776#9', '--32776#8', '-26640', 's', 'o'], ['--32776#9', '--31496#9', '-26640', 'l', 'o'], ['-31496#9', '-32776#9', '-26640', 'r', 'o'], ['-31496#9', '-31496#10', '-26640', 's', 'o'], ['-31496#9', '-31496#10', '-26640', 's', 'o'], ['-31496#9', '-31496#10', '-26640', 's', 'o'], ['-31496#9', '--32776#8', '-26640', 'l', 'o'], ['-32776#8', '--31496#9', '-26640', 'r', 'o'], ['-32776#8', '-32776#9', '-26640', 's', 'o'], ['-32776#8', '-31496#10', '-26640', 'l', 'o']]]",13.89,0.0,180.239,27.165088790578245,"['highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.tertiary', 'highway.tertiary', 'highway.primary', 'highway.primary', 'highway.primary']",7.8,10,13.89,0.0,21.10375,7.738056017986689,,-1,16,1,1
126,-26984,traffic_light,4866.91,6879.8,,False,"[8, '-26984', [['--31992#0', '--32776#5', '-26984', 'r', 'o'], ['--31992#0', '-32776#6', '-26984', 'l', 'o'], ['--32776#6', '-31992#0', '-26984', 'r', 'o'], ['--32776#6', '--32776#5', '-26984', 's', 'o'], ['--32776#6', '--32776#5', '-26984', 's', 'o'], ['-32776#5', '-32776#6', '-26984', 's', 'o'], ['-32776#5', '-32776#6', '-26984', 's', 'o'], ['-32776#5', '-31992#0', '-26984', 'l', 'o']]]",13.89,0.0,132.65333333333334,47.38734101939978,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,6,13.89,0.0,13.09875,4.960096867753693,,-1,8,1,1
127,-27040,traffic_light,6638.88,7864.55,,False,"[6, '-27040', [['--32652#8', '--32652#7', '-27040', 's', 'o'], ['--32652#8', '--32652#7', '-27040', 's', 'o'], ['--32652#8', '-31144#0', '-27040', 'l', 'o'], ['-32652#7', '-31144#0', '-27040', 'r', 'o'], ['-32652#7', '-32652#8', '-27040', 's', 'o'], ['-32652#7', '-32652#8', '-27040', 's', 'o']]]",13.89,0.0,161.095,53.76500000000001,"['highway.tertiary', 'highway.tertiary', 'highway.tertiary', 'highway.tertiary']",6.0,4,13.89,0.0,7.109999999999999,2.1988557630428303,,-1,6,1,1
128,-27182,traffic_light,2956.39,8158.97,,False,"[16, '-27182', [['--31096#2', '--31768#2', '-27182', 'r', 'o'], ['--31096#2', '--31096#1', '-27182', 's', 'o'], ['--31096#2', '-31768#3', '-27182', 'l', 'o'], ['--31768#3', '-31096#2', '-27182', 'r', 'o'], ['--31768#3', '--31768#2', '-27182', 's', 'o'], ['--31768#3', '--31768#2', '-27182', 's', 'o'], ['--31768#3', '--31768#2', '-27182', 's', 'o'], ['--31768#3', '--31096#1', '-27182', 'l', 'o'], ['-31096#1', '-31768#3', '-27182', 'r', 'o'], ['-31096#1', '-31096#2', '-27182', 's', 'o'], ['-31096#1', '--31768#2', '-27182', 'l', 'o'], ['-31768#2', '--31096#1', '-27182', 'r', 'o'], ['-31768#2', '-31768#3', '-27182', 's', 'o'], ['-31768#2', '-31768#3', '-27182', 's', 'o'], ['-31768#2', '-31768#3', '-27182', 's', 'o'], ['-31768#2', '-31096#2', '-27182', 'l', 'o']]]",13.89,0.0,293.4275,89.88481027821108,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.residential']",7.75,8,13.89,0.0,13.92875,5.409265055208516,,-1,16,1,1
129,-27192,traffic_light,5127.05,7595.01,,False,"[11, '-27192', [['--31940#4', '--31940#3', '-27192', 's', 'o'], ['--31940#4', '--31940#3', '-27192', 's', 'o'], ['--31940#4', '--31940#3', '-27192', 's', 'o'], ['--31940#4', '--32564#2', '-27192', 'l', 'o'], ['-31940#3', '--32564#2', '-27192', 'r', 'o'], ['-31940#3', '-31940#4', '-27192', 's', 'o'], ['-31940#3', '-31940#4', '-27192', 's', 'o'], ['-31940#3', '-31940#4', '-27192', 's', 'o'], ['-32564#2', '-31940#4', '-27192', 'r', 'o'], ['-32564#2', '--31940#3', '-27192', 'l', 'o'], ['-32564#2', '--31940#3', '-27192', 'l', 'o']]]",13.89,0.0,249.7457142857143,124.69830894226764,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.285714285714286,7,13.890000000000002,1.7763568394002505e-15,11.226363636363637,4.729657440463552,,-1,11,1,1
